nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm0210000	Salvador de Madariaga	1886	1978	writer	tt4567614,tt1549851,tt13727068,tt3519198
nm0210001	Esteban De Madrid	\N	\N	actor	tt0183057
nm0210002	Lea De Mae	1976	2004	actress	tt0364947,tt7638858,tt0357876,tt0401590
nm0210003	Geoffroy De Maere	\N	\N	art_department	tt0124272,tt0327262
nm0210004	Hughes de Maere	\N	\N	art_department,special_effects,camera_department	tt1674773,tt0127919,tt0189998,tt1435513
nm0210005	Nicolas de Maere	\N	\N	art_department	tt0127919,tt0254199,tt0213561,tt0189998
nm0210006	Catherine Fousset de Maesmaker	\N	\N	make_up_department	tt0106820
nm0210007	Willy De Maesschaelck	\N	\N	composer	tt0275042,tt0496052,tt0257802
nm0210008	Ruurt de Maesschalck	\N	\N	actor	tt0271200,tt0247303,tt0115407,tt0434722
nm0210009	Stijn De Maesschalck	\N	\N	producer	tt0264910,tt0302473,tt0267238
nm0210010	Myriam De Maeztu	\N	\N	actress,writer,miscellaneous	tt0094729,tt0450532,tt0109735,tt0447907
nm0210011	Ramiro De Maeztu	\N	\N	assistant_director,script_department,director	tt0068301,tt0080095,tt0073585,tt0107315
nm0210012	Ana Maria de Magalhães	\N	\N	art_department,art_director,miscellaneous	tt0138254,tt0757081,tt1901871,tt3220864
nm0210013	Caroline De Maigret	\N	\N	actress,director	tt2452254,tt0117365
nm0210014	Liev De Maigret	\N	\N	actress	tt0026205,tt0028062
nm0210015	Vanni De Maigret	\N	\N	actor	tt0056107,tt0122207,tt0063012
nm0210016	Gordon De Main	1886	1954	actor	tt0023682,tt0005543,tt0004711,tt0035009
nm0210017	William de Main	\N	\N		\N
nm0210018	Aldo de Maio	\N	\N	actor,writer	tt1529717,tt0209658,tt0358704,tt0235145
nm0210019	Piereugenia De Maio	\N	\N	actor	tt0109221
nm0210020	Rosa de Maio	\N	\N	actress	tt0260939,tt0335102,tt0194916,tt0201304
nm0210021	Shark De Mayo	\N	\N	cinematographer,writer,camera_department	tt0305178,tt2278284,tt4212124,tt4991396
nm0210022	Hayden de Maisoneuve Yates	\N	\N	production_designer,art_director,cinematographer	tt0437086,tt0105156,tt6093352,tt0093986
