nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm1130001	Joop Hart	1921	1975	actor	tt0057059,tt1058718
nm1130002	Charlie Hartfield	1971	\N	actor	tt0291341
nm1130003	Hervé Hartmann	\N	\N	actor	tt13588852,tt11343816,tt0299752
nm1130004	Marese Hassani	\N	\N	actor	tt0299752,tt0173554,tt0927720,tt0298792
nm1130005	Albie Hastings	\N	\N	special_effects	tt0098141
nm1130006	Shigehiko Hasumi	\N	\N	actor,miscellaneous	tt1151833,tt0088658,tt2015480,tt0485194
nm1130007	Giles Havergal	1938	\N	actor	tt6253814,tt0160904,tt0238793,tt0118401
nm1130008	Chaunce Hayden	\N	\N		tt0159879
nm1130010	Dagmar Heerwagen	\N	\N	production_manager	tt0806901,tt0121027,tt0083421,tt1092445
nm1130011	Angeline Anett Heilfort	1978	\N	actress	tt0178142,tt7845932,tt0806910,tt1641956
nm1130012	Brian Henricksen	1981	\N	actor,camera_department,set_decorator	tt0313464,tt0306847
nm1130013	Françoise Heraut	\N	\N	actress	tt0245046
nm1130016	Chesley Heymsfield	\N	\N	producer,visual_effects,writer	tt0835384,tt0498353,tt1637687,tt1507990
nm1130017	Francis Hezelmans	\N	\N	set_decorator	tt0068771
nm1130018	Alfred Hickok	\N	\N	actor	tt0094917
nm1130019	Anne Hill	\N	\N	producer,director,miscellaneous	tt3233452,tt1070563,tt1476894,tt2820852
nm1130021	Henrik Hirseland	\N	\N		tt0157063
nm1130022	Ingeborg Hofmann	\N	\N	make_up_department	tt0164724
nm1130023	Gerhard Holleschek	\N	\N	actor	tt0047859
nm1130024	Inger Holmstrand-Gawell	\N	\N		\N
nm1130025	Donald Holtzman	\N	\N	art_department	tt0078278,tt0100685,tt0063348
nm1130026	Roman Holub	1974	\N	special_effects,actor	tt0370263,tt0419706,tt4190530,tt0167190
nm1130027	Erzsi Hont	1901	1954	actress	tt0032446
nm1130029	Heidi Horst	\N	\N	actress,director,writer	tt1357491,tt0175414,tt0326756,tt0889192
nm1130030	Béla Horváth	1902	\N	actor	tt0240384
